selling_price,km_driven,fuel,seller_type,transmission,owner
275000,108000,Diesel,Individual,Manual,Second Owner
350000,160000,Diesel,Individual,Manual,Second Owner
135000,90000,Petrol,Individual,Manual,Third Owner
325000,120000,Diesel,Individual,Manual,Third Owner
650000,102000,Diesel,Individual,Manual,Second Owner
300000,178000,Diesel,Individual,Manual,Second Owner
1200000,200000,Diesel,Individual,Manual,Second Owner
450000,60000,Petrol,Dealer,Manual,First Owner
425000,3000,Petrol,Individual,Manual,First Owner
150000,75118,Petrol,Individual,Manual,Second Owner
290000,140000,Diesel,Individual,Manual,Second Owner
335000,60000,Petrol,Individual,Manual,Second Owner
120000,79000,Petrol,Dealer,Manual,Fourth & Above Owner
20000,25000,Petrol,Individual,Manual,Second Owner
250000,70000,Petrol,Individual,Manual,First Owner
120000,41723,Petrol,Individual,Manual,Second Owner
250000,70000,Petrol,Individual,Manual,First Owner
220000,70000,Diesel,Individual,Manual,Second Owner
61000,4637,Petrol,Individual,Manual,Second Owner
620000,70000,Diesel,Individual,Manual,First Owner
425000,100000,Diesel,Individual,Manual,Second Owner
85000,120000,Diesel,Individual,Manual,Second Owner
270000,40000,Diesel,Individual,Manual,Second Owner
180000,220000,Diesel,Individual,Manual,First Owner
300000,20000,Petrol,Individual,Manual,First Owner
800000,19000,Petrol,Individual,Manual,First Owner
125000,95000,Diesel,Individual,Manual,Second Owner
450000,30000,Petrol,Individual,Manual,First Owner
450000,42655,Diesel,Individual,Manual,First Owner
250000,43000,Petrol,Individual,Manual,Second Owner
725000,70000,Diesel,Individual,Manual,First Owner
250000,55000,Petrol,Individual,Manual,First Owner
99000,80000,Diesel,Individual,Manual,Second Owner
350000,55000,Petrol,Individual,Manual,First Owner
511000,70000,Petrol,Individual,Manual,First Owner
300000,80000,Diesel,Individual,Manual,First Owner
1100000,110000,Petrol,Individual,Automatic,First Owner
125000,60000,Petrol,Individual,Manual,Third Owner
500000,30000,Petrol,Individual,Manual,First Owner
385000,80000,Diesel,Individual,Manual,Second Owner
350000,90000,Petrol,Individual,Manual,First Owner
60000,50000,Petrol,Individual,Manual,First Owner
300000,50000,Petrol,Individual,Manual,First Owner
400000,70000,Diesel,Individual,Manual,First Owner
550000,110000,Diesel,Individual,Manual,First Owner
300000,80000,Petrol,Individual,Manual,Second Owner
250000,156000,Diesel,Individual,Manual,First Owner
800000,180000,Diesel,Individual,Manual,First Owner
300000,25000,Petrol,Individual,Manual,First Owner
80000,120000,Petrol,Individual,Manual,First Owner
1200000,11000,Diesel,Individual,Manual,First Owner
355000,40000,Petrol,Individual,Automatic,First Owner
520000,50000,Diesel,Individual,Manual,First Owner
500000,26000,Diesel,Individual,Manual,First Owner
114999,30000,Petrol,Individual,Manual,First Owner
1800000,50000,Diesel,Individual,Manual,First Owner
800000,20000,Diesel,Individual,Manual,First Owner
105000,30000,Petrol,Individual,Manual,Second Owner
135000,78000,Petrol,Individual,Manual,First Owner
170000,40000,Petrol,Individual,Manual,Second Owner
550000,100000,Petrol,Individual,Manual,First Owner
250000,70000,Petrol,Individual,Manual,Third Owner
650000,30000,Diesel,Individual,Manual,Second Owner
210000,77000,Petrol,Individual,Automatic,Third Owner
260000,150000,Diesel,Individual,Manual,First Owner
750000,69000,Diesel,Individual,Manual,First Owner
1350000,120000,Diesel,Individual,Automatic,First Owner
220000,120000,Diesel,Individual,Manual,Second Owner
110000,110000,Petrol,Individual,Manual,Second Owner
1230000,70000,Diesel,Individual,Automatic,First Owner
220000,110000,Diesel,Individual,Manual,First Owner
130000,50000,Diesel,Individual,Manual,First Owner
330000,44000,Petrol,Individual,Manual,First Owner
254999,90000,Petrol,Individual,Manual,Second Owner
600000,50000,Petrol,Individual,Manual,Second Owner
210000,50000,Petrol,Individual,Manual,First Owner
300000,146000,Diesel,Individual,Manual,First Owner
426000,15000,Petrol,Individual,Automatic,First Owner
265000,60000,Petrol,Individual,Manual,First Owner
450000,35000,Petrol,Individual,Manual,Second Owner
480000,80000,Diesel,Individual,Manual,First Owner
40000,90000,Petrol,Individual,Manual,First Owner
395000,70000,Petrol,Individual,Manual,Second Owner
229999,62000,Petrol,Individual,Manual,Second Owner
875000,10000,Petrol,Individual,Automatic,First Owner
170000,80000,CNG,Individual,Manual,Fourth & Above Owner
500000,35000,Petrol,Individual,Manual,Second Owner
450000,1000,Diesel,Dealer,Manual,Second Owner
3800000,10000,Diesel,Dealer,Automatic,First Owner
1580000,86000,Diesel,Dealer,Automatic,First Owner
4950000,30000,Diesel,Dealer,Automatic,First Owner
535000,52600,Diesel,Individual,Manual,First Owner
225000,110000,Petrol,Individual,Manual,Second Owner
550000,19890,Petrol,Dealer,Automatic,First Owner
670000,7104,Petrol,Trustmark Dealer,Manual,First Owner
625000,11918,Petrol,Trustmark Dealer,Manual,First Owner
520000,10510,Petrol,Dealer,Automatic,First Owner
239000,41000,Petrol,Dealer,Manual,First Owner
2600000,47162,Diesel,Trustmark Dealer,Automatic,First Owner
750000,45974,Diesel,Trustmark Dealer,Manual,First Owner
229999,49824,Petrol,Dealer,Manual,First Owner
1300000,58500,Diesel,Dealer,Automatic,First Owner
80000,56580,Petrol,Dealer,Manual,First Owner
385000,52000,Diesel,Dealer,Manual,First Owner
760000,55340,Petrol,Trustmark Dealer,Manual,First Owner
600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
450000,40000,Petrol,Individual,Manual,First Owner
450000,40000,Petrol,Individual,Manual,First Owner
550000,120000,Diesel,Individual,Manual,Third Owner
200000,60000,Petrol,Individual,Manual,First Owner
80000,90000,Petrol,Individual,Manual,Second Owner
300000,250000,Diesel,Individual,Manual,Second Owner
675000,15000,Diesel,Individual,Manual,First Owner
260000,30000,Petrol,Individual,Manual,First Owner
500000,15000,Petrol,Individual,Manual,First Owner
150000,55766,Petrol,Individual,Manual,Second Owner
100000,80000,Petrol,Individual,Manual,First Owner
70000,117000,Petrol,Individual,Manual,Second Owner
100000,70000,Petrol,Individual,Manual,First Owner
730000,110000,Diesel,Individual,Manual,Second Owner
525000,100000,Diesel,Individual,Manual,Second Owner
525000,105000,Diesel,Individual,Manual,Second Owner
550000,182000,Diesel,Individual,Manual,Third Owner
420000,95000,Diesel,Individual,Manual,Second Owner
500000,70000,Petrol,Individual,Manual,First Owner
165000,76000,Petrol,Individual,Manual,Second Owner
650000,70000,Diesel,Individual,Manual,Second Owner
195000,46000,Diesel,Individual,Manual,First Owner
75000,70000,Petrol,Individual,Manual,First Owner
100000,120000,Diesel,Individual,Manual,Second Owner
1770000,25000,Diesel,Individual,Manual,First Owner
90000,90000,Petrol,Individual,Manual,First Owner
515000,50000,Diesel,Individual,Manual,First Owner
700000,24585,Diesel,Dealer,Manual,Test Drive Car
62000,70000,Petrol,Individual,Manual,First Owner
220000,110000,Diesel,Individual,Manual,Third Owner
520000,10000,CNG,Individual,Manual,First Owner
170000,100000,Petrol,Individual,Manual,First Owner
190000,110000,Diesel,Individual,Manual,Second Owner
150000,100000,Diesel,Individual,Manual,Second Owner
125000,65000,Petrol,Individual,Manual,First Owner
290000,40000,Diesel,Individual,Manual,Third Owner
490000,13900,Petrol,Individual,Manual,First Owner
434999,17563,Petrol,Individual,Manual,First Owner
380000,15000,Petrol,Individual,Manual,First Owner
200000,82000,Diesel,Individual,Manual,Second Owner
495000,40000,Diesel,Individual,Manual,First Owner
894999,173000,Diesel,Individual,Manual,Third Owner
600000,151000,Diesel,Individual,Manual,Second Owner
300000,50000,Petrol,Individual,Manual,First Owner
430000,15000,Petrol,Individual,Manual,First Owner
370000,80000,Diesel,Individual,Manual,First Owner
750000,11000,Petrol,Individual,Manual,First Owner
300000,50000,CNG,Individual,Manual,First Owner
700000,120000,Diesel,Individual,Automatic,Second Owner
100000,70000,LPG,Individual,Manual,Third Owner
300000,90000,Petrol,Individual,Manual,First Owner
130000,185000,Diesel,Individual,Manual,Second Owner
650000,40000,Diesel,Individual,Manual,First Owner
509999,25000,Diesel,Individual,Manual,First Owner
1000000,117780,Diesel,Individual,Manual,Second Owner
280000,120000,Diesel,Individual,Manual,Second Owner
600000,120000,Diesel,Individual,Manual,First Owner
210000,120000,Diesel,Individual,Manual,Third Owner
1150000,110000,Diesel,Individual,Automatic,Second Owner
229999,30000,Petrol,Individual,Manual,First Owner
245000,30000,Petrol,Individual,Manual,First Owner
600000,60000,Diesel,Individual,Manual,First Owner
375000,25000,Petrol,Individual,Manual,First Owner
150000,55000,Diesel,Individual,Manual,Second Owner
1450000,20000,Diesel,Individual,Manual,First Owner
500000,100000,Diesel,Individual,Manual,Second Owner
75000,40000,Petrol,Individual,Manual,Second Owner
225000,80000,Petrol,Individual,Automatic,Third Owner
275000,80000,Petrol,Individual,Automatic,Fourth & Above Owner
620000,35000,Diesel,Individual,Manual,First Owner
600000,110000,Diesel,Individual,Manual,Second Owner
275000,160000,Diesel,Individual,Manual,First Owner
125000,125000,Diesel,Individual,Manual,First Owner
80000,62000,Petrol,Individual,Manual,Second Owner
199000,120000,Diesel,Individual,Manual,Second Owner
440000,33000,Petrol,Individual,Manual,Second Owner
250000,80000,Diesel,Individual,Manual,Fourth & Above Owner
700000,35000,Diesel,Individual,Manual,First Owner
450000,50000,Diesel,Individual,Manual,First Owner
240000,5000,Petrol,Individual,Manual,First Owner
350000,12000,Petrol,Individual,Manual,First Owner
650000,81595,Diesel,Dealer,Manual,First Owner
71000,22000,Petrol,Individual,Manual,First Owner
400000,40000,Petrol,Individual,Manual,First Owner
130000,40000,Petrol,Individual,Manual,Second Owner
300000,70000,Diesel,Individual,Manual,Second Owner
1100000,4000,Diesel,Individual,Manual,First Owner
2200000,24000,Diesel,Individual,Automatic,First Owner
800000,13500,Petrol,Dealer,Manual,First Owner
490000,40000,Diesel,Individual,Manual,First Owner
836000,9700,Petrol,Dealer,Manual,First Owner
375000,62000,Petrol,Individual,Manual,Second Owner
1249000,24000,Diesel,Dealer,Manual,First Owner
1240000,13000,Diesel,Dealer,Manual,First Owner
35000,50000,Petrol,Individual,Manual,Third Owner
1068000,36000,Petrol,Dealer,Manual,First Owner
1189000,40000,Diesel,Dealer,Manual,First Owner
700000,27000,Petrol,Individual,Manual,First Owner
350000,40000,Petrol,Individual,Manual,First Owner
254999,80000,Petrol,Individual,Manual,Second Owner
229999,221000,Diesel,Individual,Manual,Third Owner
750000,80000,Diesel,Individual,Manual,First Owner
325000,119000,Diesel,Individual,Manual,Second Owner
760000,190000,Diesel,Individual,Manual,Second Owner
509999,25000,Petrol,Individual,Automatic,First Owner
363000,28740,Petrol,Individual,Manual,First Owner
229999,48500,Petrol,Individual,Manual,First Owner
290000,110000,Petrol,Individual,Manual,Second Owner
550000,30000,Petrol,Individual,Manual,First Owner
125000,120000,Diesel,Individual,Manual,Second Owner
2000000,130000,Diesel,Individual,Automatic,First Owner
350000,140000,Diesel,Individual,Manual,Second Owner
390000,90000,Diesel,Individual,Manual,First Owner
260000,50000,Petrol,Individual,Manual,First Owner
150000,50000,Petrol,Individual,Manual,Second Owner
85000,60000,Petrol,Individual,Manual,Second Owner
280000,15000,Petrol,Individual,Manual,Second Owner
220000,45000,Petrol,Individual,Manual,First Owner
140000,80000,Petrol,Individual,Manual,Third Owner
370000,15000,Petrol,Individual,Automatic,First Owner
650000,20000,Diesel,Individual,Manual,First Owner
280000,37000,Petrol,Individual,Manual,First Owner
540000,80000,Diesel,Individual,Manual,First Owner
50000,120000,Diesel,Individual,Manual,Fourth & Above Owner
800000,20000,Petrol,Individual,Manual,First Owner
515000,25000,Diesel,Individual,Manual,First Owner
220000,96000,Petrol,Individual,Manual,Third Owner
525000,54000,Petrol,Dealer,Manual,Second Owner
165000,53000,Petrol,Dealer,Manual,First Owner
221000,65000,Diesel,Dealer,Manual,First Owner
245000,43000,Petrol,Dealer,Manual,First Owner
260000,42000,Petrol,Dealer,Manual,First Owner
550000,73000,Diesel,Dealer,Automatic,First Owner
434999,29000,Petrol,Dealer,Manual,First Owner
450000,95000,Diesel,Dealer,Manual,First Owner
290000,25000,Petrol,Individual,Manual,First Owner
305000,53000,Petrol,Dealer,Manual,Second Owner
265000,20000,Petrol,Dealer,Manual,First Owner
325000,57000,Petrol,Dealer,Manual,First Owner
550000,52000,Diesel,Dealer,Manual,First Owner
105000,40000,Petrol,Individual,Manual,First Owner
275000,47000,Petrol,Dealer,Manual,First Owner
434999,47000,Petrol,Dealer,Manual,Second Owner
690000,73000,Diesel,Dealer,Manual,First Owner
249000,42000,Petrol,Dealer,Manual,Second Owner
204999,60000,Petrol,Dealer,Manual,Third Owner
200000,50000,Diesel,Individual,Manual,First Owner
190000,120000,Petrol,Individual,Manual,First Owner
150000,50000,Petrol,Individual,Manual,First Owner
70000,70000,Petrol,Individual,Manual,Fourth & Above Owner
900000,25000,Diesel,Individual,Manual,First Owner
950000,11000,Petrol,Individual,Automatic,First Owner
475000,80000,Petrol,Individual,Manual,First Owner
55000,80000,Petrol,Individual,Manual,Fourth & Above Owner
450000,75000,Diesel,Individual,Manual,Second Owner
1200000,45000,Diesel,Individual,Automatic,Third Owner
300000,100000,Diesel,Individual,Manual,Second Owner
350000,60000,Diesel,Individual,Manual,Second Owner
229999,160000,Diesel,Individual,Manual,Second Owner
821000,50000,Petrol,Individual,Manual,First Owner
200000,80000,Petrol,Individual,Manual,Second Owner
1000000,60000,Diesel,Individual,Manual,Second Owner
220000,60000,Petrol,Individual,Manual,Second Owner
459999,148620,Diesel,Dealer,Manual,First Owner
310000,70000,Diesel,Individual,Manual,Second Owner
815000,42000,Diesel,Individual,Manual,First Owner
1200000,40000,Diesel,Individual,Manual,First Owner
170000,150000,Diesel,Individual,Manual,Second Owner
1000000,30000,Diesel,Individual,Manual,First Owner
155000,90000,Petrol,Individual,Manual,Fourth & Above Owner
400000,120000,Diesel,Individual,Manual,First Owner
400000,80000,Diesel,Individual,Manual,Second Owner
250000,80000,Diesel,Individual,Manual,Second Owner
150000,50000,Petrol,Individual,Manual,Third Owner
80000,70000,Petrol,Individual,Manual,Second Owner
130000,120000,Petrol,Individual,Automatic,Second Owner
325000,70000,Diesel,Individual,Automatic,First Owner
735000,55300,Diesel,Dealer,Automatic,First Owner
285000,74300,Diesel,Dealer,Manual,First Owner
350000,48781,Petrol,Dealer,Manual,First Owner
290000,87620,Diesel,Dealer,Automatic,First Owner
890000,40219,Diesel,Dealer,Automatic,First Owner
385000,11473,Petrol,Dealer,Manual,First Owner
425000,8352,Petrol,Dealer,Manual,First Owner
525000,9745,Petrol,Dealer,Automatic,First Owner
550000,9748,Petrol,Dealer,Manual,First Owner
271000,49000,Petrol,Dealer,Manual,First Owner
1490000,20694,Diesel,Dealer,Manual,First Owner
490000,31080,Petrol,Dealer,Manual,First Owner
260000,37605,Petrol,Dealer,Manual,First Owner
455000,55850,Diesel,Dealer,Manual,First Owner
75000,58850,Petrol,Dealer,Manual,First Owner
421000,23839,Petrol,Dealer,Manual,First Owner
550000,54000,Diesel,Dealer,Manual,First Owner
330000,38000,Petrol,Dealer,Automatic,First Owner
390000,45454,Diesel,Dealer,Manual,First Owner
599000,46957,Diesel,Dealer,Automatic,First Owner
738000,8000,Petrol,Individual,Automatic,First Owner
300000,30000,Petrol,Individual,Manual,First Owner
150000,110000,Diesel,Individual,Manual,First Owner
440000,223000,Diesel,Individual,Manual,Fourth & Above Owner
280000,110000,Diesel,Individual,Manual,First Owner
100000,120000,Petrol,Individual,Manual,Second Owner
150000,100000,Petrol,Individual,Manual,Second Owner
380000,100000,Diesel,Individual,Manual,Second Owner
90000,60000,Petrol,Individual,Manual,Second Owner
300000,270000,Diesel,Individual,Manual,Third Owner
275000,60000,Diesel,Individual,Manual,Second Owner
180000,41090,Petrol,Individual,Manual,First Owner
225000,296823,Diesel,Individual,Manual,First Owner
200000,40000,Petrol,Individual,Manual,First Owner
500000,40000,Petrol,Individual,Manual,Second Owner
300000,70000,Petrol,Individual,Manual,Second Owner
765000,80000,Diesel,Individual,Manual,Second Owner
650000,90000,Diesel,Individual,Manual,First Owner
380000,19000,Petrol,Individual,Manual,First Owner
480000,110000,Diesel,Individual,Manual,Second Owner
200000,60000,Diesel,Individual,Manual,First Owner
380000,19000,Petrol,Individual,Manual,First Owner
145000,68000,CNG,Individual,Manual,Second Owner
280000,120000,Diesel,Individual,Manual,Second Owner
254999,30000,Diesel,Individual,Manual,First Owner
300000,90000,Petrol,Individual,Manual,Second Owner
480000,140000,Diesel,Individual,Manual,Third Owner
850000,44500,Petrol,Individual,Automatic,First Owner
350000,52000,Diesel,Individual,Manual,Second Owner
650000,26000,Petrol,Individual,Manual,First Owner
650000,26000,Petrol,Individual,Manual,First Owner
550000,80000,Petrol,Individual,Manual,Second Owner
300000,35000,Petrol,Individual,Manual,First Owner
150000,60000,Petrol,Individual,Manual,Second Owner
300000,120000,Petrol,Individual,Manual,First Owner
80000,58000,Petrol,Individual,Manual,First Owner
200000,100000,Diesel,Individual,Manual,First Owner
220000,43700,Petrol,Individual,Manual,First Owner
68000,120000,Petrol,Individual,Manual,Second Owner
180000,80000,Diesel,Individual,Manual,Third Owner
290000,20000,Petrol,Individual,Manual,First Owner
